"publ_id","publ_titulo","publ_ano","publ_doi","publ_numero","publ_volumen","publ_paginainicio","publ_paginafinal","publ_issn"
10024,"Germinación de semillas de Quercus humboldtii Bonpl. (Fagaceae): especie vulnerable del bosque Altoandino","2020","10.29298/rmcf.v11i62.792","62","11","157","157","['2448-6671']"
6331,"Germinación de semillas silvestres de Apeiba glabra Aubl. (Malvaceae) y crecimiento inicial de plantas","2018","10.21930/rcta.vol19_num2_art:750",NULL,NULL,NULL,NULL,"2500-5308 (e-issn)||0122-8706"
10368,"Germination and recruitment of clusia spp. (linneo) in a tropical fragmented and very humid colombian forest","2016","10.5209/mare.54801","2","17","54","66","1886-3329"
9862,"Germination, protein contents and soluble carbohydrates during storage of sugar apple seeds (Annona squamosa L.)","2015","10.5073/jabfq.2015.088.044",NULL,"88","308","313","16139216"
10063,"Gestión de agendas de investigación, desarrollo tecnológico e innovación a través de procesos de gestión de conocimiento, un estudio de caso","2018","10.18687/laccei2018.1.1.1",NULL,"2018-July",NULL,NULL,"24146390"
6509,"Gestión de la interacción en procesos de innovación rural","2018","10.21930/rcta.vol19_num1_art:846",NULL,NULL,NULL,NULL,"2500-5308 (e-issn)||0122-8706"
6593,"Gestión de la interacción en procesos de innovación rural","2017","10.21930/rcta.vol19_num1_art:609",NULL,NULL,NULL,NULL,"2500-5308 (e-issn)||0122-8706"
9126,"Global Cropland Connectivity: A Risk Factor for Invasion and Saturation by Emerging Pathogens and Pests","2020","10.1093/biosci/biaa067","9","70","744","758","['0006-3568', '1525-3244']"
9127,"Global monitoring of antimicrobial resistance based on metagenomics analyses of urban sewage","2019","10.1038/s41467-019-08853-3","1","10",NULL,NULL,"['2041-1723']"
9128,"Gluconacetobacter diazotrophicus Changes The Molecular Mechanisms of Root Development in Oryza sativa L. Growing Under Water Stress","2020","10.3390/ijms21010333","1","21","333",NULL,"['1422-0067']"
10427,"Gnotobiotic system for selecting microorganisms with biocontrol potential against Fusarium oxysporum f. sp. physali","2021","10.17584/rcch.2021v15i1.11699","1","15","e11699","e11699","2422-3719"
9129,"Good Financial Grant Practice: A Tool for Developing and Demonstrating Institutional Financial and Grant Management Capacity in Global Health","2021","10.1093/cid/ciab768","Supplement_4","73","S275","S282","['1058-4838', '1537-6591']"
10426,"Good Financial Grant Practice (GFGP): A Tool for Developing & Demonstrating Institutional Financial & Grant Management Capacity in Global Health","2021","10.31219/osf.io/6fwb5",NULL,NULL,"1","23",NULL
9131,"Gross Primary Production of Rainfed and Irrigated Potato (Solanum tuberosum L.) in the Colombian Andean Region Using Eddy Covariance Technique","2021","10.3390/w13223223","22","13","3223",NULL,"['2073-4441']"
6313,"Growth behavior of cocoa (Theobroma cacao L.) seedlings planted at nurseries with different substrate volumes||Comportamiento del crecimiento de plántulas de cacao (Theobroma cacao L.), en vivero, sembradas en diferentes volúmenes de sustrato","2010","10.21930/rcta.vol12_num1_art:213",NULL,NULL,NULL,NULL,NULL
9702,"Growth curves for buffaloes using random regression mixed models with different structures of residual variances","2013",NULL,"8","25",NULL,NULL,"1213784"
9704,"Growth in rotational grazing of young bulls from Romosinuano and Blanco Orejinegro creole breeds in Colombia","2012",NULL,"1","17","2891","2899","1220268"
9705,"Growth in Tree Nursery of Oil Palms Elaeis oleifera x Elaeis guineensis and Elaeis guineensis x Elaeis guineensis in Tumaco, Colombia","2015",NULL,"2","16","239","250",NULL
9132,"Growth of Jatropha curcas L. fertilized with nitrogen and potassium under conditions of dry tropical forest of Colombia","2017","10.15446/agron.colomb.v35n2.66581","2","35","223","231","['2357-3732', '0120-9965']"
9134,"Growth of Megathyrsus maximus cv. Mombaça as affected by grazing strategies and environmental seasonality. II. Dynamics of herbage accumulation","2021","10.1071/cp20199","1","72","66","66","['1836-0947']"
9133,"Growth of Megathyrsus maximus cv. Mombaça as affected by grazing strategies and environmental seasonality. I. Tillering dynamics and population stability","2021","10.1071/cp20198","1","72","55","55","['1836-0947']"
9113,"GROWTH PERFORMANCE, CARCASS CHARACTERISTICS, MEAT QUALITY OF GROWING PIGS FED DIETS SUPPLEMENTED WITH CRUDE GLYCERIN DERIVED FROM PALM OIL","2017","10.1590/1089-6891v18e-40769","0","18",NULL,NULL,"['1809-6891']"
9706,"Growth performance of Blanco Orejinegro and Romosinuano bullocks on pasture","2012",NULL,"1","25","36","45","1200690"
9138,"Growth potential of Carapa guianensis (Aubl.) in Tumaco, Colombia","2021","10.5154/r.rchscfa.2020.09.062","3","27","401","412","['2007-3828', '2007-4018']"
9140,"Growth, respiration and physicochemical changes during the maturation of cacao fruits","2021","10.1002/jsfa.11188","13","101","5398","5408","['0022-5142', '1097-0010']"
9139,"Growth response surface for optimizing fertilization in Andean blackberry (Rubus glaucus Benth.) nurseries","2018","10.15446/agron.colomb.v36n2.70274","2","36","135","142","['2357-3732', '0120-9965']"
9141,"Guava borer worm (Lepidoptera: Cossidae), a limiting pest in guava: biology, lifecycle and management alternatives","2019","10.1016/j.heliyon.2019.e01252","2","5","e01252",NULL,"['2405-8440']"
4858,"Gusanos blancos de la papa: biología y manejo.","2001",NULL,NULL,NULL,"29","33",NULL
9142,"Gut-derived Flavonifractor species variants are differentially enriched during in vitro incubation with quercetin","2020","10.1371/journal.pone.0227724","12","15","e0227724",NULL,"['1932-6203']"
9143,"Habitat disturbance modifies dominance, coexistence, and competitive interactions in tropical ant communities","2020","10.1111/een.12908","6","45","1247","1262","['0307-6946', '1365-2311']"
9144,"Harnessing Crop Wild Diversity for Climate Change Adaptation","2021","10.3390/genes12050783","5","12","783",NULL,"['2073-4425']"
6241,"Harvest prediction and control in interspecific hybrid Elaeis oleifera x Elaeis guineensis at Colombian west area of palm production. I. Ripeness period determination in order to obtain high amounts of oil concentration at bunches||Predicción y control de la cosecha en el híbrido interespecífico Elaeis oleifera x Elaeis guineensis en la zona palmera occidental de Colombia I. I. Determinación del periodo de madurez para obtener racimos con alto contenido de aceite.","2010",NULL,NULL,NULL,NULL,NULL,NULL
8676,"‘Hass’ Avocado Internal Disorders under Simulated Export Conditions and Its Relationship with Flesh Mineral Content and Preharvest Variables","2021","10.3390/horticulturae7040077","4","7","77",NULL,"['2311-7524']"
10037,"Heredabilidades para características de crecimiento a través de los años en la raza Blanco Orejinegro","2021","10.15381/rivep.v32i5.19294","5","32","e19294",NULL,"['1682-3419', '1609-9117']"
9707,"Heritabilities and genetic trends for reproductive traits in a population of Romosinuano cattle in Colombia","2016","10.21897/rmvz.34","1","21","5250","5257","1220268"
10425,"Heritability and genetic trends for growth characteristics in Romosinuano creole cattle","2021","10.53588/alpa.293407","3-abr","29","139","150","2075-8359"
9145,"Heterosis and Combining Ability for Maize Adaptation to Tropical Acid Soils: Implications for Future Breeding Strategies","2005","10.2135/cropsci2004.0606","6","45","2405","2413","['0011-183X', '1435-0653']"
7828,"Híbrido OxG Corpoica Elmira de palma de aceite, Avances en el desarrollo de materiales genéticos resistentes a la PC","2013",NULL,NULL,"34","135","141",NULL
9146,"High Heterogeneity of Escherichia coli Sequence Types Harbouring ESBL/AmpC Genes on IncI1 Plasmids in the Colombian Poultry Chain","2017","10.1371/journal.pone.0170777","1","12","e0170777",NULL,"['1932-6203']"
10424,"High Infection to SARS-CoV-2 in an Indigen Community of the Colombian Amazon Region","2021","10.20944/preprints202109.0307.v1",NULL,NULL,"16",NULL,NULL
9708,"Highland papayas Vasconcellea cundinamarcensis and Vasconcellea goudotiana seed germination and dormancy release studies","2013",NULL,"2","14","187","197",NULL
9150,"Highly nutritional cookies based on a novel bean-cassava-wheat flour mix formulation","2014","10.15446/agron.colomb.v32n3.45944","3","32","407","416","['2357-3732', '0120-9965']"
9147,"High population density in arracacha (Arracacia xanthorrhiza Bancroft) increase radiation interception, yield, and profitability","2021","10.15517/am.v32i2.43281",NULL,"32","399","421","['2215-3608', '1021-7444']"
9148,"High prevalence of persistently infected animals from bovine viral diarrhea in Colombian cattle","2019","10.1186/s12917-018-1769-5","1","15",NULL,NULL,"['1746-6148']"
9149,"High Prevalence of SARS-CoV-2 in an Indigenous Community of the Colombian Amazon Region","2021","10.3390/tropicalmed6040191","4","6","191",NULL,"['2414-6366']"
10335,"High quality draft genome of Brucella abortus strain Col-B012, isolated from a Holstein cattle in Nariño Colombia, brings new insights into the diagnosis and the epidemiology of biovar 4 strains","2017","10.7287/peerj.preprints.3416v1",NULL,NULL,"27",NULL,NULL
10042,"Hipercetonemia: bioquímica de la producción de ácidos grasos volátiles y su metabolismo hepático","2020","10.31910/rudca.v23.n1.2020.1304","1","23","e1304","e1304","['0123-4226', '2619-2551']"
10190,"Historical Analysis of the Variability of Precipitation in Anolaima, as a Tool for Local Adaptation in Coffee Crops (Coffea arabica L.)","2020","10.15446/ga.v23n1.78296","1","23","23","36","0124-177X"
9709,"Honeydew of Stigmacoccus asper (Hemiptera: Stigmacoccidae): A bee-honey resource in oak forests of Colombia","2013",NULL,"1","39","61","70","1200488"
10014,"Hongos asociados a la pudrición seca de tubérculos de ñame (Dioscorea rotundata Poir.) en Córdoba, Colombia","2021","10.15517/am.v32i3.41697",NULL,"32","790","807","['2215-3608', '1021-7444']"
9899,"Hongos formadores de micorrizas arbusculares (HFMA) como estrategia para reducir la absorción de cadmio en plantas de cacao (Theobroma cacao)","2019","10.28940/terra.v37i2.479","2","37","121","121","['2395-8030']"
9900,"Hongos micorrízicos arbusculares (HMA) en bosques secos tropicales (BST) afectados por fuego y depósitos fluviovolcánicos en el departamento del Tolima, Colombia","2021","10.18257/raccefyn.1482","177","45","1137","1153","['2382-4980', '0370-3908']"
9883,"Hospederos alternativos y estandarización de métodos para evaluar la actividad biocontroladora de micoinsecticidas","2020","10.25100/socolen.v46i2.7678","2","46","e7678",NULL,"['2665-4385', '0120-0488']"
9151,"Household’s Allocation of Payment for Ecosystem Services in “La Antigua” Watershed, Veracruz, México","2021","10.1177/10704965211003148","2","30","191","213","['1070-4965', '1552-5465']"
9863,"How consumers assess beef quality cues and the willingness to purchase?","2021","10.18684/bsaa(19)167-179","1","19","167","179",NULL
6467,"Huella de carbono del sistema de producción de arroz (Oryza sativa) en el municipio de Campoalegre, Huila, Colombia","2015","10.21930/rcta.vol15_num1_art:394",NULL,NULL,NULL,NULL,"2500-5308 (e-issn)||0122-8706"
9152,"Hybrids between Chorthippus brunneus and C. jacobsi (Orthoptera: Acrididae) do not show endogenous postzygotic isolation","2005","10.1111/j.1095-8312.2005.000424.x","2","84","195","203","['0024-4066', '1095-8312']"
4704,"ICA UNICA: épocas para el control de malezas.","2001",NULL,"1","2","47","51",NULL
8863,"<i>Cotesia flavipes</i>(Hymenoptera: Braconidae) as a Biological Control Agent of Sugarcane Stem Borers in Colombia's Cauca River Valley","2017","10.1653/024.100.0426","4","100","826","830","['0015-4040', '1938-5102']"
6360,"Identificação antecipada do sexo do mamoeiro pelos caracteres físicos das sementes e padrões isoenzimáticos das mudas","2008","10.21930/rcta.vol9_num1_art:101",NULL,NULL,NULL,NULL,"2500-5308 (e-issn)||0122-8706"
10045,"Identificación de áreas de riesgo agroclimático para el sistema de ganadería de leche en el Valle de Ubaté y Chiquinquirá y Alto Chicamocha","2017","10.17584/rcch.2017v11i1.6159","1","11","170","183","['2422-3719', '2011-2173']"
4740,"Identificación de caracteres de preferencia en variedades de yuca por parte de usuarios de la cadena producción-consumo en la región Caribe colombiana.","2007",NULL,"2","8","42","49",NULL
4738,"Identificación de garrapatas de bovinos en el municipio de Tumaco (Colombia).","1991",NULL,"1-feb",NULL,"145","151",NULL
10047,"Identificación de hongos asociados a la pudrición seca del ñame bajo condiciones de almacenamiento","2016","10.18271/ria.2020.655","4","18","199","2014","['2306-8582', '2313-2957']"
10046,"Identificación de hongos y bacterias asociados a fustes de melina (Gmelina arborea Roxb.) en el departamento del Tolima, Colombia","2018","10.18257/raccefyn.771","165","42","343","343","['2382-4980', '0370-3908']"
6602,"Identificación de indicadores de evaluación y seguimiento de la asistencia técnica agropecuaria en Antioquia (Colombia)","2017","10.21930/rcta.vol18_num3_art:739",NULL,NULL,NULL,NULL,"2500-5308 (e-issn)||0122-8706"
10048,"Identificación de lesiones testiculares no palpables por medio de ultrasonografía en toros","2019","10.31910/rudca.v22.n2.2019.1157","2","22","e1157","e1157","['0123-4226', '2619-2551']"
10306,"Identificación de regiones genómicas asociadas a características reproductivas y de tolerancia a estrés ambiental en las razas criollas colombianas Blanco Orejinegro y Sanmartinero para su uso en selección","2019",NULL,NULL,NULL,NULL,NULL,NULL
6240,"Identificación de tecnologías y métodos para la detección temprana del Huanglongbing (HLB) a través de cienciometría en artículos científicos y patentes: una revision","2020",NULL,"2","21","1","24",NULL
10305,"Identificación de un aislamiento de Fusarium oxysporum f. sp. lycopersici y respuesta fisiológica en tomate durante la infección frente a dos elicitores fúngicos","2019",NULL,NULL,NULL,NULL,NULL,NULL
4832,"Identificación y caracterización preliminar del agente causal de la mancha necrótica de las hojas de la mora (Rubus glaucus) en el municipio de Trujillo (Valle del Cauca, Colombia).","2007",NULL,"2","8","22","25",NULL
10043,"Identificación y crecimiento inicial de especies forestales usadas para el curado de tabaco Virginia","2019","10.29298/rmcf.v10i51.295","51","10","68","85","['2448-6671']"
9711,"Identification and characterization of a Beauveria bassiana (Bals.) Vuill. isolate having a high potential for the control of the Diatraea sp. sugarcane stem borer","2018",NULL,"1","35","1201","1207",NULL
10352,"Identification and distribution of whiteflies (Hemiptera: Aleyrodidae) in tomato crops (Solanum lycopersicum) in Cundinamarca (Colombia)","2016","10.15446/agron.colomb.v34n1.51077","1","34","42","50","0120-9965"
9154,"Identification and pathogenicity of microorganisms affecting purple passion fruit in Colombia","2017","10.1590/0034-737x201764030005","3","64","250","257","['0034-737X']"
9712,"Identification and quantification of lactic acid bacteria by real-time PCR","2010",NULL,"1","15","1897","1906","1220268"
